	Coefficient	Correlation	Comparison	Domain
174	0.5230299910301778	Kendall	freq	Bacteria
175	0.5119016933486846	Kendall	freq	Bacteria
176	0.4562602049412189	Kendall	freq	Bacteria
177	0.4006187165337532	Kendall	freq	Bacteria
178	0.7180758959381423	Kendall	freq	Bacteria
179	0.4562602049412189	Kendall	freq	Bacteria
180	0.5230299910301778	Kendall	freq	Bacteria
181	0.5119016933486846	Kendall	freq	Bacteria
182	0.6231846701636161	Kendall	freq	Bacteria
183	0.1963011213152689	Kendall	freq	Bacteria
184	0.4562602049412189	Kendall	freq	Bacteria
185	0.5119016933486846	Kendall	freq	Bacteria
186	0.5675431817561504	Kendall	freq	Bacteria
187	0.5252477200941618	Kendall	freq	Bacteria
188	0.4896450979856983	Kendall	freq	Bacteria
189	0.5675431817561504	Kendall	freq	Bacteria
190	0.5341582887116709	Kendall	freq	Bacteria
191	0.4016771562027469	Kendall	freq	Bacteria
192	0.5452865863931641	Kendall	freq	Bacteria
193	0.1446678698594108	Kendall	freq	Bacteria
194	0.4562602049412189	Kendall	freq	Bacteria
195	0.5675431817561504	Kendall	freq	Bacteria
196	0.7010827539340682	Kendall	freq	Bacteria
197	0.5119016933486846	Kendall	freq	Bacteria
198	0.5365433699886598	Kendall	freq	Bacteria
199	0.5564148840746572	Kendall	freq	Bacteria
200	0.486509235977321	Kendall	freq	Bacteria
201	0.5007733956671915	Kendall	freq	Bacteria
202	0.4117470142152463	Kendall	freq	Bacteria
203	0.4006187165337532	Kendall	freq	Bacteria
204	0.373173300251318	Kendall	freq	Bacteria
205	0.5119016933486846	Kendall	freq	Bacteria
206	0.4562602049412189	Kendall	freq	Bacteria
207	0.4117470142152463	Kendall	freq	Bacteria
208	0.467388502622712	Kendall	freq	Bacteria
209	0.4340036095782326	Kendall	freq	Bacteria
210	0.4562602049412189	Kendall	freq	Bacteria
211	0.5007733956671915	Kendall	freq	Bacteria
212	0.5007733956671915	Kendall	freq	Bacteria
213	0.6231846701636161	Kendall	freq	Bacteria
214	0.2558305232487461	Kendall	freq	Bacteria
215	0.3783621211707669	Kendall	freq	Bacteria
216	0.4228753118967394	Kendall	freq	Bacteria
217	0.5230299910301778	Kendall	freq	Bacteria
218	0.5341582887116709	Kendall	freq	Bacteria
219	0.4228753118967394	Kendall	freq	Bacteria
220	0.38949041885226	Kendall	freq	Bacteria
221	0.6009280748006298	Kendall	freq	Bacteria
222	0.6231846701636161	Kendall	freq	Bacteria
223	0.5119016933486846	Kendall	freq	Bacteria
224	0.5564148840746572	Kendall	freq	Bacteria
225	0.6231846701636161	Kendall	freq	Bacteria
226	0.4785168003042052	Kendall	freq	Bacteria
227	0.4117470142152463	Kendall	freq	Bacteria
228	0.2842561369430512	Kendall	freq	Bacteria
229	0.5230299910301778	Kendall	freq	Bacteria
230	0.4785168003042052	Kendall	freq	Bacteria
231	0.4184137043778614	Kendall	freq	Bacteria
232	0.6009280748006298	Kendall	freq	Bacteria
233	0.4228753118967394	Kendall	freq	Bacteria
234	0.612056372482123	Kendall	freq	Bacteria
235	0.4451319072597258	Kendall	freq	Bacteria
236	0.5007733956671915	Kendall	freq	Bacteria
237	0.3012578671520602	Kendall	freq	Bacteria
238	0.5230299910301778	Kendall	freq	Bacteria
239	0.4451319072597258	Kendall	freq	Bacteria
240	0.5499481288184106	Kendall	freq	Bacteria
241	0.4785168003042052	Kendall	freq	Bacteria
242	0.4727186737371751	Kendall	freq	Bacteria
243	0.2860387767736776	Kendall	freq	Bacteria
244	0.3982108460966885	Kendall	freq	Bacteria
245	0.4451319072597258	Kendall	freq	Bacteria
246	0.4562602049412189	Kendall	freq	Bacteria
247	0.5341582887116709	Kendall	freq	Bacteria
248	0.4340036095782326	Kendall	freq	Bacteria
249	0.5786714794376435	Kendall	freq	Bacteria
250	0.2763285473188545	Kendall	freq	Bacteria
251	0.3561055258077806	Kendall	freq	Bacteria
252	0.3979585917202717	Kendall	freq	Bacteria
253	0.5119016933486846	Kendall	freq	Bacteria
254	0.5675431817561504	Kendall	freq	Bacteria
255	0.4785168003042052	Kendall	freq	Bacteria
256	0.4562602049412189	Kendall	freq	Bacteria
257	0.5007733956671915	Kendall	freq	Bacteria
258	0.209203213777254	Kendall	freq	Bacteria
259	0.4896450979856983	Kendall	freq	Bacteria
260	0.3439691634051065	Kendall	freq	Bacteria
261	0.612056372482123	Kendall	freq	Bacteria
262	0.4451319072597258	Kendall	freq	Bacteria
263	0.3445173217821921	Kendall	freq	Bacteria
264	0.5897997771191366	Kendall	freq	Bacteria
265	0.5649603749658926	Kendall	freq	Bacteria
266	0.612056372482123	Kendall	freq	Bacteria
267	0.5564148840746572	Kendall	freq	Bacteria
268	0.5452865863931641	Kendall	freq	Bacteria
269	0.5341582887116709	Kendall	freq	Bacteria
270	0.4006187165337532	Kendall	freq	Bacteria
271	0.4228753118967394	Kendall	freq	Bacteria
272	0.4896450979856983	Kendall	freq	Bacteria
273	0.3784042714656864	Kendall	freq	Bacteria
274	0.3783621211707669	Kendall	freq	Bacteria
275	0.4117470142152463	Kendall	freq	Bacteria
276	0.3783621211707669	Kendall	freq	Bacteria
277	0.3196903975705809	Kendall	freq	Bacteria
278	0.4785168003042052	Kendall	freq	Bacteria
279	0.6410972567400522	Kendall	freq	Bacteria
280	0.4785168003042052	Kendall	freq	Bacteria
281	0.4348825209381768	Kendall	freq	Bacteria
282	0.5675431817561504	Kendall	freq	Bacteria
283	0.5452865863931641	Kendall	freq	Bacteria
284	0.4038194495628391	Kendall	freq	Bacteria
285	0.4451319072597258	Kendall	freq	Bacteria
286	0.5452865863931641	Kendall	freq	Bacteria
287	0.4348825209381768	Kendall	freq	Bacteria
288	0.4896450979856983	Kendall	freq	Bacteria
289	0.4896450979856983	Kendall	freq	Bacteria
290	0.5119016933486846	Kendall	freq	Bacteria
291	0.4340036095782326	Kendall	freq	Bacteria
292	0.4451319072597258	Kendall	freq	Bacteria
293	0.4451319072597258	Kendall	freq	Bacteria
294	0.4228753118967394	Kendall	freq	Bacteria
295	0.4896450979856983	Kendall	freq	Bacteria
296	0.4562602049412189	Kendall	freq	Bacteria
297	0.4896450979856983	Kendall	freq	Bacteria
298	0.4785168003042052	Kendall	freq	Bacteria
299	0.4896450979856983	Kendall	freq	Bacteria
300	0.3783621211707669	Kendall	freq	Bacteria
301	0.4340036095782326	Kendall	freq	Bacteria
302	0.5452865863931641	Kendall	freq	Bacteria
303	0.5452865863931641	Kendall	freq	Bacteria
304	0.5452865863931641	Kendall	freq	Bacteria
305	0.467388502622712	Kendall	freq	Bacteria
306	0.4006187165337532	Kendall	freq	Bacteria
307	0.5921105003962054	Kendall	freq	Bacteria
308	0.4736624545250647	Kendall	freq	Bacteria
309	0.4687694706216712	Kendall	freq	Bacteria
310	0.38949041885226	Kendall	freq	Bacteria
311	0.4451319072597258	Kendall	freq	Bacteria
312	0.4117470142152463	Kendall	freq	Bacteria
313	0.5007733956671915	Kendall	freq	Bacteria
314	0.5119016933486846	Kendall	freq	Bacteria
315	0.4340036095782326	Kendall	freq	Bacteria
316	0.2572478777137632	Kendall	freq	Bacteria
317	0.5007733956671915	Kendall	freq	Bacteria
318	0.5202110383349309	Kendall	freq	Bacteria
319	0.4117470142152463	Kendall	freq	Bacteria
320	0.4785168003042052	Kendall	freq	Bacteria
321	0.467388502622712	Kendall	freq	Bacteria
322	0.4896450979856983	Kendall	freq	Bacteria
323	0.3691820272054348	Kendall	freq	Bacteria
324	0.5564148840746572	Kendall	freq	Bacteria
325	0.5119016933486846	Kendall	freq	Bacteria
326	0.5119016933486846	Kendall	freq	Bacteria
327	0.619252282479235	Kendall	freq	Bacteria
328	0.5145268230737869	Kendall	freq	Bacteria
329	0.5593667078870224	Kendall	freq	Bacteria
330	0.3496080021494525	Kendall	freq	Bacteria
331	0.4228753118967394	Kendall	freq	Bacteria
332	0.7122110516155612	Kendall	freq	Bacteria
333	0.4896450979856983	Kendall	freq	Bacteria
334	0.5440345362166026	Kendall	freq	Bacteria
335	0.4072560055944518	Kendall	freq	Bacteria
336	0.5007733956671915	Kendall	freq	Bacteria
337	0.3783621211707669	Kendall	freq	Bacteria
338	0.5675431817561504	Kendall	freq	Bacteria
339	0.3252990010367315	Kendall	freq	Bacteria
340	0.5341582887116709	Kendall	freq	Bacteria
341	0.3783621211707669	Kendall	freq	Bacteria
342	0.4273981711600348	Kendall	freq	Bacteria
343	0.4451319072597258	Kendall	freq	Bacteria
344	0.5007733956671915	Kendall	freq	Bacteria
345	0.4785168003042052	Kendall	freq	Bacteria
346	0.5675431817561504	Kendall	freq	Bacteria
347	0.4228753118967394	Kendall	freq	Bacteria
348	0.4228753118967394	Kendall	freq	Bacteria
349	0.467388502622712	Kendall	freq	Bacteria
350	0.4072560055944518	Kendall	freq	Bacteria
351	0.5564148840746572	Kendall	freq	Bacteria
352	0.5007733956671915	Kendall	freq	Bacteria
353	0.5675431817561504	Kendall	freq	Bacteria
354	0.4451319072597258	Kendall	freq	Bacteria
355	0.4896450979856983	Kendall	freq	Bacteria
356	0.5977169069006769	Kendall	freq	Bacteria
357	0.5341582887116709	Kendall	freq	Bacteria
358	0.4611401320410902	Kendall	freq	Bacteria
359	0.465514087690495	Kendall	freq	Bacteria
360	0.467388502622712	Kendall	freq	Bacteria
361	0.4785168003042052	Kendall	freq	Bacteria
362	0.4451319072597258	Kendall	freq	Bacteria
363	0.4228753118967394	Kendall	freq	Bacteria
364	0.2782074420373286	Kendall	freq	Bacteria
365	0.3922734689814106	Kendall	freq	Bacteria
366	0.467388502622712	Kendall	freq	Bacteria
367	0.4451319072597258	Kendall	freq	Bacteria
368	0.467388502622712	Kendall	freq	Bacteria
369	0.5564148840746572	Kendall	freq	Bacteria
370	0.4006187165337532	Kendall	freq	Bacteria
371	0.467388502622712	Kendall	freq	Bacteria
372	0.4562602049412189	Kendall	freq	Bacteria
373	0.5411483909953675	Kendall	freq	Bacteria
374	0.5007733956671915	Kendall	freq	Bacteria
375	0.5675431817561504	Kendall	freq	Bacteria
376	0.3561055258077806	Kendall	freq	Bacteria
377	0.6123133805400859	Kendall	freq	Bacteria
378	0.2849029821939664	Kendall	freq	Bacteria
379	0.5452865863931641	Kendall	freq	Bacteria
380	0.5452865863931641	Kendall	freq	Bacteria
381	0.6231846701636161	Kendall	freq	Bacteria
382	0.4273981711600348	Kendall	freq	Bacteria
383	0.5119016933486846	Kendall	freq	Bacteria
384	0.3672338234892737	Kendall	freq	Bacteria
385	0.5007733956671915	Kendall	freq	Bacteria
386	0.4875828770967351	Kendall	freq	Bacteria
387	0.4896450979856983	Kendall	freq	Bacteria
388	0.4896450979856983	Kendall	freq	Bacteria
389	0.4785168003042052	Kendall	freq	Bacteria
390	0.5007733956671915	Kendall	freq	Bacteria
391	0.5230299910301778	Kendall	freq	Bacteria
392	0.4228753118967394	Kendall	freq	Bacteria
393	0.5007733956671915	Kendall	freq	Bacteria
394	0.3865883462425496	Kendall	freq	Bacteria
395	0.4896450979856983	Kendall	freq	Bacteria
396	0.5005057530689881	Kendall	freq	Bacteria
397	0.3824088899852943	Kendall	freq	Bacteria
398	0.5007733956671915	Kendall	freq	Bacteria
399	0.3784042714656864	Kendall	freq	Bacteria
400	0.5230299910301778	Kendall	freq	Bacteria
401	0.6676978608895886	Kendall	freq	Bacteria
402	0.4340036095782326	Kendall	freq	Bacteria
403	0.4228753118967394	Kendall	freq	Bacteria
404	0.4451319072597258	Kendall	freq	Bacteria
405	0.5230299910301778	Kendall	freq	Bacteria
406	0.467388502622712	Kendall	freq	Bacteria
407	0.467388502622712	Kendall	freq	Bacteria
408	0.5230299910301778	Kendall	freq	Bacteria
409	0.5102611504500716	Kendall	freq	Bacteria
410	0.467388502622712	Kendall	freq	Bacteria
411	0.6565695632080955	Kendall	freq	Bacteria
412	0.5119016933486846	Kendall	freq	Bacteria
413	0.612056372482123	Kendall	freq	Bacteria
414	0.3152911011671419	Kendall	freq	Bacteria
415	0.4560644692694189	Kendall	freq	Bacteria
416	0.4340036095782326	Kendall	freq	Bacteria
417	0.5119016933486846	Kendall	freq	Bacteria
418	0.5230299910301778	Kendall	freq	Bacteria
419	0.4896450979856983	Kendall	freq	Bacteria
420	0.1012258826431661	Kendall	freq	Bacteria
421	0.4896450979856983	Kendall	freq	Bacteria
422	0.4785168003042052	Kendall	freq	Bacteria
423	0.619252282479235	Kendall	freq	Bacteria
424	0.4896450979856983	Kendall	freq	Bacteria
425	0.5564148840746572	Kendall	freq	Bacteria
426	0.4896450979856983	Kendall	freq	Bacteria
427	0.5119016933486846	Kendall	freq	Bacteria
428	0.5187731644798328	Kendall	freq	Bacteria
429	0.4117470142152463	Kendall	freq	Bacteria
430	0.5341582887116709	Kendall	freq	Bacteria
431	0.6009280748006298	Kendall	freq	Bacteria
432	0.3561055258077806	Kendall	freq	Bacteria
433	0.4035156718156319	Kendall	freq	Bacteria
434	0.5675431817561504	Kendall	freq	Bacteria
435	0.467388502622712	Kendall	freq	Bacteria
436	0.5452865863931641	Kendall	freq	Bacteria
437	0.4451319072597258	Kendall	freq	Bacteria
438	0.4451319072597258	Kendall	freq	Bacteria
439	0.5403726896819738	Kendall	freq	Bacteria
440	0.612056372482123	Kendall	freq	Bacteria
441	0.3228322649912415	Kendall	freq	Bacteria
442	0.5675431817561504	Kendall	freq	Bacteria
443	0.5469673582015628	Kendall	freq	Bacteria
444	0.5427975276382807	Kendall	freq	Bacteria
445	0.4896450979856983	Kendall	freq	Bacteria
446	0.4896450979856983	Kendall	freq	Bacteria
447	0.6343129678451093	Kendall	freq	Bacteria
448	0.4340036095782326	Kendall	freq	Bacteria
449	0.612056372482123	Kendall	freq	Bacteria
450	0.5230299910301778	Kendall	freq	Bacteria
451	0.467388502622712	Kendall	freq	Bacteria
452	0.4742021982949096	Kendall	freq	Bacteria
453	0.4228753118967394	Kendall	freq	Bacteria
454	0.4643378035370636	Kendall	freq	Bacteria
455	0.5007733956671915	Kendall	freq	Bacteria
456	0.5119016933486846	Kendall	freq	Bacteria
457	0.3737829092442229	Kendall	freq	Bacteria
458	0.395789863902913	Kendall	freq	Bacteria
459	0.5145268230737869	Kendall	freq	Bacteria
460	0.467388502622712	Kendall	freq	Bacteria
461	0.4896450979856983	Kendall	freq	Bacteria
462	0.3672338234892737	Kendall	freq	Bacteria
463	0.5897997771191366	Kendall	freq	Bacteria
464	0.3458436686383819	Kendall	freq	Bacteria
465	0.5341582887116709	Kendall	freq	Bacteria
466	0.4228753118967394	Kendall	freq	Bacteria
467	0.5452865863931641	Kendall	freq	Bacteria
468	0.5230299910301778	Kendall	freq	Bacteria
469	0.6454412655266023	Kendall	freq	Bacteria
470	0.4785168003042052	Kendall	freq	Bacteria
471	0.5564148840746572	Kendall	freq	Bacteria
472	0.467388502622712	Kendall	freq	Bacteria
473	0.4228753118967394	Kendall	freq	Bacteria
474	0.4562602049412189	Kendall	freq	Bacteria
475	0.5564148840746572	Kendall	freq	Bacteria
476	0.4117470142152463	Kendall	freq	Bacteria
477	0.5341582887116709	Kendall	freq	Bacteria
478	0.5230299910301778	Kendall	freq	Bacteria
479	0.5230299910301778	Kendall	freq	Bacteria
480	0.4228753118967394	Kendall	freq	Bacteria
481	0.5341582887116709	Kendall	freq	Bacteria
482	0.4896450979856983	Kendall	freq	Bacteria
483	0.5564148840746572	Kendall	freq	Bacteria
484	0.4491246963700209	Kendall	freq	Bacteria
485	0.4340036095782326	Kendall	freq	Bacteria
486	0.4009955712546825	Kendall	freq	Bacteria
487	0.4896450979856983	Kendall	freq	Bacteria
488	0.5564148840746572	Kendall	freq	Bacteria
489	0.5007733956671915	Kendall	freq	Bacteria
490	0.465514087690495	Kendall	freq	Bacteria
491	0.6343129678451093	Kendall	freq	Bacteria
492	0.1574404244444067	Kendall	freq	Bacteria
493	0.4896450979856983	Kendall	freq	Bacteria
494	0.467388502622712	Kendall	freq	Bacteria
495	0.4785168003042052	Kendall	freq	Bacteria
496	0.4562602049412189	Kendall	freq	Bacteria
497	0.5034300370983201	Kendall	freq	Bacteria
498	0.4896450979856983	Kendall	freq	Bacteria
499	0.4896450979856983	Kendall	freq	Bacteria
500	0.3004640374003149	Kendall	freq	Bacteria
501	0.5564148840746572	Kendall	freq	Bacteria
502	0.5007733956671915	Kendall	freq	Bacteria
503	0.467388502622712	Kendall	freq	Bacteria
504	0.4451319072597258	Kendall	freq	Bacteria
505	0.4117470142152463	Kendall	freq	Bacteria
506	0.4723874523347753	Kendall	freq	Bacteria
507	0.5786714794376435	Kendall	freq	Bacteria
508	0.5007733956671915	Kendall	freq	Bacteria
509	0.5230299910301778	Kendall	freq	Bacteria
510	0.4562602049412189	Kendall	freq	Bacteria
511	0.5452865863931641	Kendall	freq	Bacteria
512	0.3783621211707669	Kendall	freq	Bacteria
513	0.4896450979856983	Kendall	freq	Bacteria
514	0.6009280748006298	Kendall	freq	Bacteria
515	0.467388502622712	Kendall	freq	Bacteria
516	0.5675431817561504	Kendall	freq	Bacteria
517	0.4562602049412189	Kendall	freq	Bacteria
518	0.5341582887116709	Kendall	freq	Bacteria
519	0.5007733956671915	Kendall	freq	Bacteria
520	0.4896450979856983	Kendall	freq	Bacteria
521	0.4560644692694189	Kendall	freq	Bacteria
522	0.4562602049412189	Kendall	freq	Bacteria
523	0.4150366564951401	Kendall	freq	Bacteria
524	0.4562602049412189	Kendall	freq	Bacteria
525	0.2608001435633699	Kendall	freq	Bacteria
526	0.5007733956671915	Kendall	freq	Bacteria
527	0.5119016933486846	Kendall	freq	Bacteria
528	0.5564148840746572	Kendall	freq	Bacteria
529	0.5786714794376435	Kendall	freq	Bacteria
530	0.5789891130523879	Kendall	freq	Bacteria
531	0.5675431817561504	Kendall	freq	Bacteria
532	0.5675431817561504	Kendall	freq	Bacteria
533	0.6009280748006298	Kendall	freq	Bacteria
534	0.3449772281262875	Kendall	freq	Bacteria
535	0.4785168003042052	Kendall	freq	Bacteria
536	0.4919102594221919	Kendall	freq	Bacteria
537	0.4006187165337532	Kendall	freq	Bacteria
538	0.5897997771191366	Kendall	freq	Bacteria
539	0.2586883667547579	Kendall	freq	Bacteria
540	0.5119016933486846	Kendall	freq	Bacteria
541	0.5523060897787772	Kendall	freq	Bacteria
542	0.5230299910301778	Kendall	freq	Bacteria
543	0.5341582887116709	Kendall	freq	Bacteria
544	0.467388502622712	Kendall	freq	Bacteria
545	0.4006187165337532	Kendall	freq	Bacteria
546	0.4896450979856983	Kendall	freq	Bacteria
547	0.5230299910301778	Kendall	freq	Bacteria
548	0.5452865863931641	Kendall	freq	Bacteria
549	0.5897997771191366	Kendall	freq	Bacteria
550	0.467388502622712	Kendall	freq	Bacteria
551	0.4451319072597258	Kendall	freq	Bacteria
552	0.5341582887116709	Kendall	freq	Bacteria
553	0.4117470142152463	Kendall	freq	Bacteria
554	0.4896450979856983	Kendall	freq	Bacteria
555	0.4451319072597258	Kendall	freq	Bacteria
556	0.6009280748006298	Kendall	freq	Bacteria
557	0.4117470142152463	Kendall	freq	Bacteria
558	0.4896450979856983	Kendall	freq	Bacteria
559	0.5452865863931641	Kendall	freq	Bacteria
560	0.5953046755250836	Kendall	freq	Bacteria
561	0.4562602049412189	Kendall	freq	Bacteria
562	0.6009280748006298	Kendall	freq	Bacteria
563	0.6343129678451093	Kendall	freq	Bacteria
564	0.4006187165337532	Kendall	freq	Bacteria
565	0.5341582887116709	Kendall	freq	Bacteria
566	0.4451319072597258	Kendall	freq	Bacteria
567	0.6343129678451093	Kendall	freq	Bacteria
568	0.5452865863931641	Kendall	freq	Bacteria
569	0.38949041885226	Kendall	freq	Bacteria
570	0.4896450979856983	Kendall	freq	Bacteria
571	0.2767133699924927	Kendall	freq	Bacteria
572	0.5119016933486846	Kendall	freq	Bacteria
573	0.5341582887116709	Kendall	freq	Bacteria
574	0.3227206327633011	Kendall	freq	Bacteria
575	0.5230299910301778	Kendall	freq	Bacteria
576	0.2672007687264681	Kendall	freq	Bacteria
577	0.5344015374529363	Kendall	freq	Bacteria
578	0.3561055258077806	Kendall	freq	Bacteria
579	0.5786714794376435	Kendall	freq	Bacteria
580	0.5230299910301778	Kendall	freq	Bacteria
581	0.4853598970783193	Kendall	freq	Bacteria
582	0.4785168003042052	Kendall	freq	Bacteria
583	0.467388502622712	Kendall	freq	Bacteria
584	0.4340036095782326	Kendall	freq	Bacteria
585	0.4962178095024487	Kendall	freq	Bacteria
586	0.6009280748006298	Kendall	freq	Bacteria
587	0.3467924870705224	Kendall	freq	Bacteria
588	0.3227206327633011	Kendall	freq	Bacteria
589	0.6009280748006298	Kendall	freq	Bacteria
590	0.5736133349779414	Kendall	freq	Bacteria
591	0.6009280748006298	Kendall	freq	Bacteria
592	0.2448225489928491	Kendall	freq	Bacteria
593	0.5897997771191366	Kendall	freq	Bacteria
594	0.5564148840746572	Kendall	freq	Bacteria
595	0.5007733956671915	Kendall	freq	Bacteria
596	0.5188329934285483	Kendall	freq	Bacteria
597	0.5216002871267399	Kendall	freq	Bacteria
598	0.5786714794376435	Kendall	freq	Bacteria
599	0.4451319072597258	Kendall	freq	Bacteria
600	0.5230299910301778	Kendall	freq	Bacteria
601	0.467388502622712	Kendall	freq	Bacteria
602	0.4006187165337532	Kendall	freq	Bacteria
